GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43
1400000US11001000702,11001000702,"Census Tract 7.02, District of Columbia, District of Columbia",3090,230,160,108,2930,229,1230,238,160,108,1070,226,857,208,32,53,825,209,144,79,13,21,131,79,63,58,23,38,40,48,70,46,12,18,58,43,96,92,80,87,16,26,1860,248,0,13,1860,248,1029,220,0,13,1029,220,480,122,0,13,480,122,133,69,0,13,133,69,123,57,0,13,123,57,95,46,0,13,95,46
1400000US11001000801,11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",5947,632,493,164,5454,603,2586,480,479,159,2107,461,875,438,59,83,816,428,815,192,21,24,794,193,414,138,132,106,282,112,227,80,96,51,131,72,255,86,171,81,84,57,3361,420,14,22,3347,420,954,377,0,18,954,377,947,176,0,18,947,176,622,134,0,18,622,134,410,114,0,18,410,114,428,124,14,22,414,127
1400000US11001000802,11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",2086,167,133,74,1953,153,984,106,133,74,851,93,303,85,0,13,303,85,331,69,16,25,315,66,157,76,32,40,125,53,126,56,57,50,69,48,67,45,28,32,39,32,1102,132,0,13,1102,132,330,96,0,13,330,96,398,77,0,13,398,77,171,53,0,13,171,53,90,63,0,13,90,63,113,59,0,13,113,59
1400000US11001000901,11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",6679,800,421,103,6258,788,2863,419,361,97,2502,409,1590,390,12,23,1578,389,476,104,9,14,467,104,304,86,77,44,227,71,285,78,136,56,149,55,208,81,127,61,81,57,3816,484,60,44,3756,480,2531,486,17,26,2514,484,462,101,9,14,453,101,361,95,14,23,347,91,279,100,0,18,279,100,183,65,20,24,163,64
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",1622,152,94,33,1528,155,789,91,88,32,701,95,99,43,10,12,89,44,385,75,8,10,377,74,139,47,4,7,135,46,79,33,21,16,58,27,87,35,45,25,42,29,833,95,6,13,827,96,150,56,0,13,150,56,384,74,1,11,383,75,138,39,0,13,138,39,87,43,5,8,82,42,74,32,0,13,74,32
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",6217,375,389,136,5828,394,2710,285,344,122,2366,274,797,253,43,64,754,243,1008,148,42,38,966,146,468,120,58,54,410,107,230,92,46,39,184,91,207,75,155,73,52,48,3507,303,45,41,3462,308,1206,259,0,18,1206,259,1031,126,14,22,1017,125,576,109,0,18,576,109,268,87,31,34,237,87,426,107,0,18,426,107
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",2964,412,118,80,2846,412,1239,293,100,73,1139,290,687,247,63,61,624,240,351,154,0,13,351,154,108,73,0,13,108,73,67,54,37,40,30,36,26,41,0,13,26,41,1725,281,18,28,1707,284,982,257,0,13,982,257,464,130,18,28,446,129,127,66,0,13,127,66,81,33,0,13,81,33,71,58,0,13,71,58
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",3566,277,251,115,3315,276,1568,191,223,104,1345,195,490,160,19,32,471,159,465,113,96,77,369,104,297,96,32,30,265,86,205,87,44,37,161,84,111,65,32,43,79,50,1998,211,28,32,1970,210,325,120,0,13,325,120,694,143,0,13,694,143,388,94,0,13,388,94,218,94,0,13,218,94,373,117,28,32,345,119
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",4450,316,227,90,4223,324,2141,315,199,77,1942,313,891,283,0,18,891,283,597,111,16,26,581,112,300,85,45,35,255,84,162,80,37,33,125,74,191,72,101,56,90,59,2309,243,28,45,2281,243,807,217,28,45,779,207,749,125,0,18,749,125,315,83,0,18,315,83,251,97,0,18,251,97,187,58,0,18,187,58
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",3618,277,253,87,3365,275,1551,227,253,87,1298,214,587,208,0,13,587,208,372,118,33,33,339,122,233,92,40,46,193,82,172,107,52,44,120,100,187,85,128,76,59,53,2067,286,0,13,2067,286,967,236,0,13,967,236,530,122,0,13,530,122,243,96,0,13,243,96,134,53,0,13,134,53,193,95,0,13,193,95
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",7206,488,303,119,6903,510,3039,335,290,119,2749,344,1253,286,0,18,1253,286,950,214,15,23,935,209,318,114,53,47,265,117,341,172,113,67,228,170,177,90,109,74,68,67,4167,330,13,20,4154,329,2091,340,0,18,2091,340,708,148,13,20,695,150,496,105,0,18,496,105,374,127,0,18,374,127,498,157,0,18,498,157
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",2618,189,108,62,2510,201,1116,138,108,62,1008,145,281,115,13,20,268,114,512,87,7,12,505,87,181,61,24,22,157,56,93,50,42,38,51,41,49,53,22,35,27,40,1502,183,0,13,1502,183,396,163,0,13,396,163,613,95,0,13,613,95,251,85,0,13,251,85,193,68,0,13,193,68,49,46,0,13,49,46
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",2359,226,169,65,2190,220,1177,184,158,64,1019,181,226,145,0,13,226,145,466,63,41,32,425,61,260,132,29,28,231,129,132,59,25,24,107,58,93,49,63,43,30,26,1182,113,11,17,1171,115,172,69,0,13,172,69,399,68,11,17,388,70,214,53,0,13,214,53,187,62,0,13,187,62,210,68,0,13,210,68
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",4475,235,345,112,4130,242,2126,177,316,102,1810,190,275,136,0,18,275,136,784,101,24,28,760,106,501,124,32,35,469,118,340,90,105,59,235,84,226,87,155,76,71,49,2349,203,29,40,2320,203,293,115,1,3,292,115,945,129,26,41,919,126,383,111,0,18,383,111,333,80,0,18,333,80,395,140,2,4,393,139
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",3396,198,339,105,3057,209,1610,141,332,103,1278,140,162,81,0,13,162,81,669,132,99,75,570,140,365,99,23,34,342,91,182,67,40,23,142,61,232,68,170,60,62,33,1786,179,7,10,1779,179,213,102,0,13,213,102,678,127,0,13,678,127,316,85,0,13,316,85,189,56,0,13,189,56,390,82,7,10,383,81
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",2414,262,162,65,2252,255,1113,193,162,65,951,189,350,122,20,30,330,123,476,165,35,45,441,157,147,55,15,15,132,53,81,32,33,23,48,28,59,31,59,31,0,13,1301,165,0,13,1301,165,451,144,0,13,451,144,400,101,0,13,400,101,216,71,0,13,216,71,125,49,0,13,125,49,109,43,0,13,109,43
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",2619,214,128,57,2491,216,1150,194,119,56,1031,189,325,136,0,13,325,136,521,147,21,28,500,141,172,75,17,20,155,76,77,37,26,24,51,33,55,39,55,39,0,13,1469,137,9,15,1460,135,325,120,0,13,325,120,477,109,9,15,468,105,290,104,0,13,290,104,142,72,0,13,142,72,235,86,0,13,235,86
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",4046,414,113,68,3933,410,1861,330,82,54,1779,321,766,257,18,29,748,254,714,226,0,18,714,226,234,101,25,29,209,96,8,12,0,18,8,12,139,85,39,31,100,76,2185,304,31,46,2154,315,647,282,0,18,647,282,896,195,31,46,865,198,278,96,0,18,278,96,193,87,0,18,193,87,171,70,0,18,171,70
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",3143,420,331,153,2812,372,1257,210,273,109,984,184,362,146,11,17,351,146,468,139,85,74,383,127,183,96,38,34,145,88,111,66,50,43,61,52,133,66,89,56,44,31,1886,289,58,65,1828,271,563,212,0,13,563,212,648,149,58,65,590,142,304,91,0,13,304,91,188,94,0,13,188,94,183,74,0,13,183,74
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",1748,192,131,70,1617,209,714,128,110,70,604,154,170,106,0,13,170,106,220,72,10,14,210,71,188,64,48,52,140,58,107,72,32,49,75,55,29,27,20,21,9,14,1034,161,21,27,1013,161,275,79,0,13,275,79,304,103,21,27,283,101,183,79,0,13,183,79,107,73,0,13,107,73,165,88,0,13,165,88
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",1964,220,73,44,1891,223,828,153,67,38,761,148,179,71,0,13,179,71,364,107,3,7,361,107,105,44,15,19,90,44,120,62,18,21,102,59,60,36,31,26,29,27,1136,168,6,11,1130,169,300,114,0,13,300,114,369,109,0,13,369,109,263,71,6,11,257,71,131,52,0,13,131,52,73,38,0,13,73,38
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",2971,308,259,102,2712,306,1346,239,246,99,1100,218,288,106,0,13,288,106,549,157,9,15,540,156,352,108,118,75,234,86,50,31,43,30,7,12,107,69,76,59,31,39,1625,188,13,20,1612,190,392,143,0,13,392,143,520,121,0,13,520,121,317,92,13,20,304,93,228,70,0,13,228,70,168,56,0,13,168,56
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",4284,540,368,140,3916,522,2032,338,340,133,1692,317,564,178,17,28,547,164,885,209,104,81,781,195,303,165,73,49,230,155,171,70,71,45,100,49,109,52,75,53,34,33,2252,307,28,28,2224,306,799,220,0,18,799,220,832,176,11,19,821,176,284,106,17,21,267,100,194,82,0,18,194,82,143,64,0,18,143,64
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",3865,377,236,95,3629,395,1631,263,217,97,1414,267,633,183,33,52,600,180,476,170,25,23,451,172,248,105,8,13,240,105,103,59,45,56,58,48,171,81,106,67,65,38,2234,281,19,20,2215,281,762,202,0,13,762,202,855,184,11,17,844,186,221,103,8,12,213,103,213,76,0,13,213,76,183,57,0,13,183,57
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",2902,309,218,90,2684,320,1548,253,207,88,1341,256,637,196,0,13,637,196,550,134,49,52,501,114,121,63,44,39,77,50,134,70,39,31,95,55,106,55,75,45,31,29,1354,166,11,17,1343,164,431,148,0,13,431,148,410,116,0,13,410,116,138,71,0,13,138,71,254,78,0,13,254,78,121,48,11,17,110,45
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",2584,228,225,121,2359,243,1094,195,209,116,885,175,294,100,0,13,294,100,569,164,135,102,434,131,108,68,19,21,89,65,61,42,0,13,61,42,62,51,55,49,7,10,1490,196,16,25,1474,199,608,177,0,13,608,177,506,99,16,25,490,98,176,61,0,13,176,61,112,50,0,13,112,50,88,46,0,13,88,46
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",2411,254,201,68,2210,230,1164,202,165,67,999,168,403,159,23,29,380,146,543,174,67,51,476,143,118,76,32,37,86,50,62,34,26,24,36,31,38,26,17,17,21,18,1247,158,36,24,1211,160,321,97,0,13,321,97,455,108,7,12,448,109,181,82,22,21,159,76,113,46,0,13,113,46,177,52,7,11,170,53
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",1523,273,415,131,1108,274,866,209,344,127,522,186,264,172,17,30,247,163,153,61,41,46,112,44,67,51,14,31,53,45,100,69,88,65,12,21,282,123,184,101,98,71,657,171,71,66,586,172,298,139,0,13,298,139,108,63,43,50,65,38,107,71,0,13,107,71,55,34,0,13,55,34,89,99,28,45,61,86
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",3006,331,179,93,2827,326,1640,235,138,81,1502,225,562,135,10,23,552,130,745,178,33,36,712,183,165,68,0,13,165,68,129,56,70,61,59,37,39,27,25,21,14,17,1366,185,41,47,1325,179,416,143,26,43,390,131,558,126,15,19,543,127,175,62,0,13,175,62,125,52,0,13,125,52,92,36,0,13,92,36
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",1894,307,171,75,1723,301,838,228,142,70,696,226,221,148,0,13,221,148,341,138,22,23,319,132,124,49,38,40,86,40,114,63,44,34,70,61,38,31,38,31,0,13,1056,200,29,27,1027,193,443,136,0,13,443,136,241,87,9,14,232,86,161,67,0,13,161,67,39,31,20,25,19,21,172,71,0,13,172,71
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",4076,400,194,107,3882,417,2057,309,187,105,1870,311,671,207,0,18,671,207,952,177,61,65,891,187,273,91,58,67,215,76,141,84,58,40,83,61,20,24,10,17,10,17,2019,262,7,11,2012,261,808,217,0,18,808,217,649,181,7,11,642,181,258,90,0,18,258,90,119,62,0,18,119,62,185,75,0,18,185,75
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",1976,152,154,61,1822,169,892,132,129,50,763,140,176,68,0,13,176,68,405,93,26,26,379,98,86,44,7,10,79,43,146,45,45,33,101,36,79,34,51,29,28,24,1084,125,25,27,1059,127,218,126,0,13,218,126,352,93,19,23,333,91,277,70,6,10,271,69,110,39,0,13,110,39,127,45,0,13,127,45
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",4321,416,114,75,4207,428,2018,364,109,71,1909,377,933,366,25,30,908,362,695,197,29,50,666,195,288,136,21,33,267,136,59,52,0,13,59,52,43,39,34,36,9,11,2303,325,5,14,2298,325,1386,281,0,13,1386,281,512,188,5,14,507,188,179,83,0,13,179,83,90,60,0,13,90,60,136,80,0,13,136,80
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",4588,516,186,89,4402,517,2444,440,137,77,2307,435,1211,392,12,19,1199,394,778,193,7,14,771,190,246,114,52,54,194,100,178,60,53,44,125,49,31,35,13,20,18,29,2144,248,49,43,2095,249,1145,228,10,16,1135,228,566,140,16,23,550,140,270,101,0,18,270,101,102,51,5,10,97,50,61,44,18,28,43,36
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",3158,325,86,60,3072,330,1456,211,86,60,1370,206,737,196,12,20,725,195,532,136,20,32,512,136,88,48,5,9,83,46,57,50,25,28,32,38,42,39,24,29,18,28,1702,284,0,13,1702,284,770,202,0,13,770,202,569,142,0,13,569,142,138,58,0,13,138,58,165,92,0,13,165,92,60,43,0,13,60,43
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",3863,376,94,67,3769,385,1974,287,76,60,1898,285,1010,241,11,17,999,243,751,213,26,42,725,206,82,62,4,11,78,60,84,62,0,13,84,62,47,43,35,40,12,18,1889,257,18,26,1871,260,1173,187,0,13,1173,187,434,155,18,26,416,156,110,67,0,13,110,67,72,47,0,13,72,47,100,55,0,13,100,55
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",3732,455,122,57,3610,464,1978,301,91,52,1887,324,1010,211,0,13,1010,211,752,213,15,18,737,212,141,80,27,31,114,75,41,30,15,18,26,23,34,29,34,29,0,13,1754,258,31,22,1723,249,819,186,19,20,800,184,612,159,12,20,600,149,179,74,0,13,179,74,72,48,0,13,72,48,72,37,0,13,72,37
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",2952,320,170,90,2782,323,1240,217,162,88,1078,209,666,171,39,45,627,166,365,113,31,34,334,111,97,59,55,57,42,29,89,49,14,15,75,47,23,24,23,24,0,13,1712,233,8,12,1704,232,1045,228,0,13,1045,228,332,94,0,13,332,94,157,62,8,12,149,58,99,54,0,13,99,54,79,39,0,13,79,39
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",2647,321,71,51,2576,328,1373,196,59,39,1314,204,709,175,0,13,709,175,409,144,46,40,363,142,183,81,7,11,176,80,59,30,6,12,53,31,13,20,0,13,13,20,1274,235,12,22,1262,235,587,151,0,13,587,151,351,92,0,13,351,92,140,55,0,13,140,55,104,84,12,22,92,79,92,43,0,13,92,43
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",4055,462,130,70,3925,451,1767,378,109,58,1658,366,847,279,24,36,823,272,595,193,12,23,583,191,192,108,48,34,144,98,57,44,11,20,46,41,76,47,14,22,62,44,2288,230,21,29,2267,226,788,177,0,13,788,177,875,148,13,22,862,149,295,96,0,13,295,96,197,80,8,19,189,77,133,48,0,13,133,48
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",2679,334,288,94,2391,338,1438,270,276,92,1162,285,683,283,56,59,627,264,530,126,95,49,435,133,178,76,92,64,86,51,35,29,21,23,14,18,12,15,12,15,0,13,1241,257,12,21,1229,254,529,205,0,13,529,205,379,110,12,21,367,108,197,94,0,13,197,94,46,33,0,13,46,33,90,34,0,13,90,34
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",1789,203,138,72,1651,184,790,145,128,69,662,124,250,88,12,16,238,86,374,94,64,58,310,91,110,47,31,20,79,50,35,34,3,5,32,33,21,27,18,25,3,6,999,152,10,15,989,148,438,121,0,13,438,121,385,90,0,13,385,90,82,40,10,15,72,35,61,39,0,13,61,39,33,29,0,13,33,29
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",4617,438,166,95,4451,446,2087,364,122,71,1965,360,1344,309,8,12,1336,307,495,154,84,65,411,143,157,105,3,8,154,105,64,60,0,13,64,60,27,32,27,32,0,13,2530,334,44,52,2486,336,1923,307,0,13,1923,307,359,115,3,9,356,116,114,69,32,48,82,58,109,52,9,14,100,54,25,25,0,13,25,25
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",3211,512,66,39,3145,511,1778,332,66,39,1712,331,1343,339,0,13,1343,339,261,98,0,13,261,98,124,59,39,34,85,53,13,20,0,13,13,20,37,34,27,23,10,19,1433,320,0,13,1433,320,942,299,0,13,942,299,190,73,0,13,190,73,202,89,0,13,202,89,36,24,0,13,36,24,63,37,0,13,63,37
