GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43
1400000US11001000702,11001000702,"Census Tract 7.02, District of Columbia, District of Columbia",3381,295,149,90,3232,309,1407,222,149,90,1258,233,844,219,35,55,809,218,364,172,12,20,352,169,66,63,25,42,41,51,55,41,12,19,43,35,78,76,65,81,13,19,1974,235,0,95,1974,235,1103,251,0,95,1103,251,533,128,0,95,533,128,162,83,0,95,162,83,81,46,0,95,81,46,95,43,0,95,95,43
1400000US11001000801,11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",5838,446,566,168,5272,435,2491,314,551,166,1940,270,658,243,46,68,612,214,830,167,11,17,819,167,398,140,121,100,277,107,238,86,110,60,128,65,367,118,263,104,104,72,3347,330,15,24,3332,333,944,371,0,95,944,371,814,139,0,95,814,139,693,160,0,95,693,160,453,105,0,95,453,105,443,140,15,24,428,140
1400000US11001000802,11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",2074,167,109,60,1965,173,955,135,100,58,855,143,331,123,0,95,331,123,301,78,12,19,289,75,124,49,8,13,116,47,132,73,51,46,81,59,67,54,29,32,38,37,1119,144,9,14,1110,142,346,117,0,95,346,117,416,106,9,14,407,104,185,61,0,95,185,61,77,51,0,95,77,51,95,61,0,95,95,61
1400000US11001000901,11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",6696,717,456,95,6240,703,2895,385,394,94,2501,369,1641,340,10,21,1631,338,439,110,20,22,419,109,368,87,122,62,246,80,280,58,140,53,140,45,167,65,102,47,65,45,3801,530,62,38,3739,529,2525,506,19,28,2506,503,428,92,8,12,420,92,395,84,12,19,383,85,296,80,6,10,290,80,157,61,17,19,140,59
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",1587,182,67,44,1520,177,749,115,60,42,689,115,119,81,0,95,119,81,345,76,3,6,342,76,170,59,11,18,159,59,46,28,15,18,31,20,69,39,31,24,38,31,838,98,7,10,831,99,164,76,0,95,164,76,380,73,0,95,380,73,132,52,0,95,132,52,94,52,7,10,87,51,68,44,0,95,68,44
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",5962,402,322,123,5640,420,2614,219,277,114,2337,235,665,199,23,34,642,195,1033,157,56,43,977,161,492,101,28,29,464,99,239,99,52,40,187,95,185,91,118,76,67,54,3348,334,45,39,3303,326,1103,292,0,95,1103,292,977,162,13,20,964,157,612,100,0,95,612,100,267,87,32,33,235,82,389,119,0,95,389,119
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",2813,359,65,59,2748,363,1130,274,65,59,1065,284,508,220,12,24,496,217,358,177,0,95,358,177,154,83,17,30,137,82,87,63,36,42,51,46,23,36,0,95,23,36,1683,270,0,95,1683,270,878,278,0,95,878,278,405,163,0,95,405,163,173,80,0,95,173,80,152,74,0,95,152,74,75,60,0,95,75,60
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",3709,349,308,121,3401,366,1698,255,280,112,1418,273,542,240,16,28,526,239,517,120,117,97,400,106,335,109,50,45,285,95,195,63,53,36,142,64,109,55,44,29,65,48,2011,196,28,33,1983,197,376,128,0,95,376,128,724,132,0,95,724,132,365,95,17,27,348,92,224,60,0,95,224,60,322,106,11,17,311,106
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",4437,320,211,103,4226,336,2052,296,167,84,1885,296,844,265,0,95,844,265,579,117,13,21,566,118,297,87,48,40,249,88,168,80,36,36,132,84,164,83,70,53,94,65,2385,214,44,65,2341,227,835,203,44,65,791,199,709,121,0,95,709,121,401,106,0,95,401,106,265,86,0,95,265,86,175,76,0,95,175,76
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",3591,283,211,91,3380,283,1706,228,211,91,1495,242,622,211,0,95,622,211,572,159,34,36,538,164,221,84,37,42,184,79,131,84,45,33,86,78,160,88,95,60,65,56,1885,285,0,95,1885,285,785,236,0,95,785,236,547,142,0,95,547,142,225,81,0,95,225,81,110,56,0,95,110,56,218,104,0,95,218,104
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",6615,404,268,113,6347,407,2710,259,251,110,2459,277,1153,223,0,95,1153,223,835,188,14,23,821,186,324,125,52,43,272,115,204,97,66,56,138,86,194,117,119,79,75,84,3905,290,17,27,3888,294,1874,257,0,95,1874,257,717,138,17,27,700,138,584,154,0,95,584,154,308,107,0,95,308,107,422,127,0,95,422,127
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",2524,222,156,87,2368,249,1112,143,156,87,956,145,298,125,44,56,254,105,522,106,16,20,506,105,141,56,15,16,126,55,129,63,59,53,70,46,22,34,22,34,0,95,1412,182,0,95,1412,182,329,145,0,95,329,145,585,102,0,95,585,102,263,68,0,95,263,68,121,72,0,95,121,72,114,65,0,95,114,65
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",2306,217,162,65,2144,206,1053,196,154,63,899,195,123,70,0,95,123,70,463,70,39,30,424,69,262,169,10,16,252,167,113,62,26,22,87,60,92,47,79,43,13,19,1253,105,8,14,1245,106,195,83,0,95,195,83,437,81,8,14,429,81,224,69,0,95,224,69,177,69,0,95,177,69,220,84,0,95,220,84
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",4379,239,444,108,3935,258,2068,158,430,106,1638,186,201,99,0,95,201,99,769,125,90,70,679,118,507,117,58,45,449,120,313,78,64,46,249,71,278,83,218,74,60,46,2311,180,14,19,2297,180,264,103,0,95,264,103,862,131,12,19,850,132,468,86,0,95,468,86,281,77,0,95,281,77,436,128,2,4,434,127
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",3493,235,360,98,3133,236,1694,176,353,99,1341,173,229,97,0,95,229,97,597,131,119,79,478,129,442,132,18,27,424,132,207,86,64,40,143,74,219,66,152,49,67,52,1799,175,7,12,1792,174,234,110,0,95,234,110,697,110,0,95,697,110,338,99,0,95,338,99,187,66,0,95,187,66,343,78,7,12,336,77
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",2414,278,173,79,2241,276,1076,212,173,79,903,207,313,120,16,26,297,118,530,206,43,56,487,197,103,53,7,11,96,51,90,57,74,59,16,20,40,37,33,31,7,13,1338,200,0,95,1338,200,422,149,0,95,422,149,465,142,0,95,465,142,187,57,0,95,187,57,145,47,0,95,145,47,119,38,0,95,119,38
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",2488,229,101,46,2387,234,1091,178,95,45,996,178,329,126,0,95,329,126,484,123,20,26,464,121,173,76,10,16,163,77,48,33,8,14,40,31,57,33,57,33,0,95,1397,148,6,12,1391,147,315,114,0,95,315,114,453,92,6,12,447,93,265,96,0,95,265,96,160,68,0,95,160,68,204,77,0,95,204,77
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",3541,323,117,73,3424,308,1600,256,87,59,1513,245,608,213,17,28,591,207,689,179,12,19,677,177,157,98,33,31,124,87,10,17,0,95,10,17,136,80,25,30,111,72,1941,272,30,50,1911,284,428,160,0,95,428,160,906,211,30,50,876,209,320,112,0,95,320,112,156,73,0,95,156,73,131,71,0,95,131,71
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",3203,335,363,147,2840,327,1291,227,282,110,1009,200,358,148,11,17,347,147,530,134,97,71,433,133,161,93,39,36,122,87,144,79,64,53,80,57,98,50,71,42,27,25,1912,231,81,75,1831,232,497,212,0,95,497,212,668,122,49,59,619,122,330,110,0,95,330,110,260,112,32,51,228,89,157,68,0,95,157,68
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",1704,153,135,57,1569,157,714,124,128,57,586,117,192,97,0,95,192,97,172,67,12,19,160,64,194,79,37,37,157,68,122,78,45,47,77,53,34,29,34,29,0,95,990,126,7,14,983,126,295,94,0,95,295,94,275,89,7,14,268,88,158,55,0,95,158,55,107,74,0,95,107,74,155,75,0,95,155,75
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",2064,246,87,45,1977,244,949,190,80,40,869,186,196,84,0,95,196,84,448,159,6,13,442,159,137,67,27,24,110,64,105,67,9,14,96,65,63,41,38,30,25,28,1115,147,7,11,1108,148,371,131,0,95,371,131,285,89,0,95,285,89,285,82,7,11,278,82,120,51,0,95,120,51,54,38,0,95,54,38
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",3035,264,196,99,2839,281,1490,200,180,95,1310,209,332,115,0,95,332,115,638,169,5,13,633,169,390,118,96,68,294,121,50,43,26,31,24,29,80,52,53,41,27,30,1545,185,16,25,1529,185,349,129,0,95,349,129,455,129,0,95,455,129,346,100,16,25,330,100,210,55,0,95,210,55,185,62,0,95,185,62
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",3969,500,346,136,3623,480,1832,369,298,121,1534,348,571,178,0,95,571,178,686,161,80,67,606,161,324,180,97,64,227,168,150,60,64,45,86,48,101,48,57,41,44,36,2137,234,48,35,2089,233,740,154,0,95,740,154,807,190,25,28,782,190,296,84,15,17,281,84,179,67,8,13,171,66,115,61,0,95,115,61
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",3947,329,259,106,3688,343,1748,251,225,91,1523,247,786,228,33,55,753,227,471,214,25,27,446,212,230,105,37,43,193,96,90,56,40,53,50,52,171,78,90,61,81,53,2199,262,34,39,2165,265,807,205,0,95,807,205,733,179,12,19,721,179,245,109,22,34,223,103,200,73,0,95,200,73,214,73,0,95,214,73
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",2949,244,237,104,2712,270,1534,224,192,90,1342,236,624,225,0,95,624,225,613,155,76,61,537,139,102,67,29,29,73,59,97,61,22,25,75,48,98,52,65,45,33,32,1415,154,45,47,1370,164,391,134,0,95,391,134,543,125,24,35,519,122,169,72,0,95,169,72,170,58,0,95,170,58,142,50,21,32,121,50
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",2411,254,247,108,2164,262,928,152,219,106,709,151,213,74,38,43,175,73,504,143,128,98,376,118,101,64,11,17,90,62,59,46,0,95,59,46,51,44,42,42,9,15,1483,176,28,36,1455,185,479,156,0,95,479,156,564,111,20,33,544,109,229,83,0,95,229,83,90,51,0,95,90,51,121,50,8,13,113,49
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",2430,244,181,79,2249,240,1261,158,165,76,1096,146,367,137,19,23,348,131,637,120,55,39,582,116,116,73,24,26,92,64,81,40,31,27,50,37,60,44,36,40,24,20,1169,160,16,20,1153,161,356,95,0,95,356,95,419,97,0,95,419,97,125,70,16,20,109,62,120,42,0,95,120,42,149,53,0,95,149,53
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",1458,318,397,139,1061,335,925,212,356,137,569,200,308,171,35,37,273,163,111,50,31,25,80,40,89,74,17,39,72,66,122,82,96,77,26,27,295,138,177,103,118,95,533,194,41,50,492,205,231,154,0,95,231,154,104,63,41,50,63,33,123,84,0,95,123,84,31,31,0,95,31,31,44,61,0,95,44,61
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",2936,268,214,102,2722,282,1498,197,193,96,1305,216,528,132,19,24,509,122,630,174,24,29,606,177,131,54,17,28,114,51,145,80,103,74,42,36,64,39,30,22,34,32,1438,164,21,24,1417,168,417,143,0,95,417,143,614,131,21,24,593,133,105,61,0,95,105,61,152,56,0,95,152,56,150,58,0,95,150,58
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",1919,280,177,76,1742,269,829,165,152,75,677,151,164,101,0,95,164,101,324,126,11,17,313,120,193,66,44,43,149,55,102,61,51,39,51,52,46,34,46,34,0,95,1090,194,25,28,1065,191,432,150,0,95,432,150,292,104,7,12,285,101,140,54,0,95,140,54,56,37,18,25,38,30,170,70,0,95,170,70
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",4134,561,180,96,3954,554,2081,379,160,93,1921,366,794,213,0,95,794,213,903,244,76,84,827,221,208,90,5,9,203,90,120,73,68,40,52,52,56,54,11,17,45,51,2053,299,20,22,2033,299,804,217,11,18,793,216,697,171,9,15,688,169,248,81,0,95,248,81,143,65,0,95,143,65,161,70,0,95,161,70
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",1900,156,157,62,1743,163,937,114,149,58,788,125,155,68,0,95,155,68,444,107,38,37,406,106,126,61,0,95,126,61,116,45,38,30,78,35,96,45,73,41,23,22,963,120,8,13,955,120,196,101,0,95,196,101,310,85,8,13,302,85,243,67,0,95,243,67,73,37,0,95,73,37,141,42,0,95,141,42
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",4539,490,164,80,4375,475,2299,373,155,79,2144,354,1124,355,28,31,1096,355,733,169,47,65,686,166,306,162,0,95,306,162,74,58,28,32,46,48,62,46,52,42,10,11,2240,365,9,17,2231,364,1333,320,0,95,1333,320,491,151,9,17,482,151,187,83,0,95,187,83,71,64,0,95,71,64,158,75,0,95,158,75
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",4472,450,187,88,4285,460,2229,321,152,80,2077,325,998,293,12,21,986,294,796,218,22,27,774,216,210,98,50,45,160,92,194,72,55,45,139,67,31,35,13,22,18,28,2243,342,35,35,2208,350,1094,244,11,17,1083,243,773,176,15,24,758,178,232,93,0,95,232,93,129,77,9,17,120,77,15,25,0,95,15,25
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",3039,349,71,61,2968,362,1413,282,71,61,1342,285,744,253,14,24,730,254,488,176,17,30,471,175,97,57,7,12,90,56,43,36,11,19,32,34,41,46,22,36,19,31,1626,257,0,95,1626,257,813,197,0,95,813,197,514,148,0,95,514,148,96,56,0,95,96,56,157,82,0,95,157,82,46,35,0,95,46,35
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",3654,389,81,62,3573,391,1899,317,64,56,1835,313,974,236,11,16,963,236,686,192,22,37,664,187,130,84,6,14,124,84,59,49,0,95,59,49,50,45,25,37,25,28,1755,249,17,23,1738,250,1031,199,0,95,1031,199,376,126,17,23,359,125,108,67,0,95,108,67,122,60,0,95,122,60,118,60,0,95,118,60
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",3401,419,103,64,3298,418,1956,342,89,57,1867,341,1096,225,18,28,1078,224,658,189,13,17,645,185,139,82,22,35,117,75,24,24,5,8,19,22,39,26,31,25,8,12,1445,188,14,22,1431,183,651,185,14,22,637,182,514,140,0,95,514,140,140,66,0,95,140,66,72,41,0,95,72,41,68,40,0,95,68,40
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",2854,298,179,88,2675,297,1279,225,171,84,1108,200,695,174,31,37,664,163,388,129,61,56,327,127,79,62,38,41,41,37,90,51,14,15,76,49,27,27,27,27,0,95,1575,214,8,13,1567,214,938,188,0,95,938,188,337,91,0,95,337,91,141,71,8,13,133,69,81,48,0,95,81,48,78,40,0,95,78,40
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",2249,285,76,47,2173,288,1359,213,61,39,1298,214,712,189,0,95,712,189,436,123,41,37,395,121,147,63,8,11,139,64,59,41,12,14,47,39,5,9,0,95,5,9,890,186,15,24,875,184,325,123,0,95,325,123,309,97,0,95,309,97,86,45,0,95,86,45,96,73,15,24,81,69,74,38,0,95,74,38
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",3794,364,209,106,3585,364,1757,285,190,99,1567,279,810,239,29,44,781,224,576,156,57,56,519,157,183,99,35,29,148,96,104,61,53,61,51,58,84,44,16,24,68,42,2037,233,19,25,2018,232,663,198,0,95,663,198,823,144,15,24,808,143,279,84,0,95,279,84,121,61,4,10,117,61,151,59,0,95,151,59
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",2402,402,308,102,2094,379,1173,253,298,105,875,237,460,206,70,65,390,171,517,124,107,61,410,124,158,75,90,61,68,41,31,34,24,30,7,12,7,15,7,15,0,95,1229,247,10,17,1219,250,502,192,0,95,502,192,381,93,10,17,371,92,204,86,0,95,204,86,54,42,0,95,54,42,88,43,0,95,88,43
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",2003,214,175,68,1828,211,1003,206,165,65,838,193,450,178,10,15,440,175,407,108,103,64,304,90,107,45,42,23,65,45,15,23,0,95,15,23,24,36,10,16,14,31,1000,140,10,14,990,137,511,123,0,95,511,123,370,89,0,95,370,89,65,35,10,14,55,35,27,38,0,95,27,38,27,27,0,95,27,27
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",5014,579,197,108,4817,561,2423,459,159,96,2264,448,1581,391,6,10,1575,392,562,148,107,76,455,135,171,146,6,15,165,145,56,54,0,95,56,54,53,55,40,51,13,21,2591,383,38,50,2553,378,1997,375,0,95,1997,375,319,113,0,95,319,113,115,72,26,42,89,62,115,56,12,22,103,55,45,52,0,95,45,52
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",2804,996,78,43,2726,996,1581,615,78,43,1503,616,1233,617,13,22,1220,618,128,76,0,95,128,76,170,82,43,34,127,79,12,25,0,95,12,25,38,40,22,22,16,31,1223,532,0,95,1223,532,718,399,0,95,718,399,165,126,0,95,165,126,255,100,0,95,255,100,28,24,0,95,28,24,57,38,0,95,57,38
